669,2011-03-18,489
670,2011-03-19,415
671,2011-03-20,576
672,2011-03-21,599
673,2011-03-22,555
674,2011-03-23,569
675,2011-03-24,648
676,2011-03-25,616
677,2011-03-26,547
678,2011-03-27,397
679,2011-03-28,378
680,2011-03-29,594
681,2011-03-30,700
682,2011-03-31,716
683,2011-05-01,482
684,2011-05-02,454
685,2011-05-03,777
686,2011-05-05,718
687,2011-05-06,810
688,2011-05-07,585
689,2011-05-08,645
690,2011-05-09,800
691,2011-05-10,617
692,2011-05-11,545
693,2011-05-12,430
694,2011-05-13,743
695,2011-05-14,592
696,2011-05-15,292
697,2011-05-16,222
698,2011-05-17,566
699,2011-05-18,664
700,2011-05-19,628
701,2011-05-21,650
702,2011-05-22,543
703,2011-05-23,696
704,2011-05-24,879
705,2011-05-25,689
706,2011-05-26,613
707,2011-05-27,664
708,2011-05-28,619
709,2011-05-29,558
710,2011-05-30,603
711,2011-07-01,443
712,2011-07-03,518
713,2011-07-04,592
714,2011-07-05,625
715,2011-07-06,559
716,2011-07-07,613
717,2011-07-08,621
718,2011-07-09,669
719,2011-07-11,645
720,2011-07-12,543
721,2011-07-13,445
722,2011-07-14,557
723,2011-07-15,449
724,2011-07-16,484
725,2011-07-17,613
726,2011-07-18,592
727,2011-07-19,539
728,2011-07-20,516
729,2011-07-21,372
730,2011-07-23,603
731,2011-07-24,552
732,2011-07-25,501
733,2011-07-26,395
734,2011-07-27,616
735,2011-07-28,421
736,2011-07-29,458
737,2011-07-30,505
738,2011-07-31,571
739,2011-08-01,699
740,2011-08-02,608
741,2011-08-03,547
742,2011-08-04,789
743,2011-08-05,764
744,2011-08-06,587
745,2011-08-07,578
746,2011-08-08,611
747,2011-08-09,772
748,2011-08-10,553
749,2011-08-11,624
750,2011-08-12,483
751,2011-08-13,569
752,2011-08-14,504
753,2011-08-15,611
754,2011-08-16,493
755,2011-08-17,668
756,2011-08-18,733
757,2011-08-19,504
758,2011-08-20,949
759,2011-08-21,751
760,2011-08-22,529
761,2011-08-23,526
762,2011-08-24,537
763,2011-08-25,566
764,2011-08-26,719
765,2011-08-27,491
766,2011-08-28,819
767,2011-08-29,614
768,2011-08-30,506
769,2011-08-31,479
770,2011-10-01,485
771,2011-10-02,833
772,2011-10-03,543
773,2011-10-04,488
774,2011-10-05,442
775,2011-10-06,463
776,2011-10-07,724
777,2011-10-08,617
778,2011-10-09,649
779,2011-10-10,754
780,2011-10-11,588
781,2011-10-12,614
782,2011-10-14,364
783,2011-10-15,514
784,2011-10-16,507
785,2011-10-17,452
786,2011-10-19,528
787,2011-10-20,488
788,2011-10-21,653
789,2011-10-22,442
790,2011-10-23,563
791,2011-10-24,597
792,2011-10-25,468
793,2011-10-26,805
794,2011-10-27,404
795,2011-10-28,546
796,2011-10-29,504
797,2011-10-30,548
798,2011-10-31,507
799,2011-12-01,699
800,2011-12-02,545
801,2011-12-03,533
802,2011-12-04,642
803,2011-12-05,495
804,2011-12-06,541
805,2011-12-07,658
806,2011-12-08,656
807,2011-12-09,423
808,2011-12-10,652
809,2011-12-11,495
810,2011-12-12,475
811,2011-12-13,471
812,2011-12-14,475
813,2011-12-16,1010
814,2011-12-17,1273
815,2011-12-18,918
816,2011-12-19,1203
817,2011-12-20,771
818,2011-12-21,912
819,2011-12-22,685
820,2011-12-23,844
821,2011-12-24,707
822,2011-12-25,619
823,2011-12-26,718
824,2011-12-27,605
825,2011-12-28,643
826,2011-12-29,539
827,2011-12-30,610
828,2011-12-31,304
829,2012-01-01,576
830,2012-01-02,377
831,2012-01-03,513
832,2012-01-04,653
833,2012-01-05,557
834,2012-01-06,639
835,2012-01-07,565
836,2012-01-08,529
837,2012-01-09,465
838,2012-01-10,833
839,2012-01-11,482
840,2012-01-12,710
841,2012-01-14,850
842,2012-01-15,700
843,2012-01-16,547
844,2012-01-17,444
845,2012-01-18,462
846,2012-01-19,428
847,2012-01-20,707
848,2012-01-21,690
849,2012-01-22,796
850,2012-01-23,883
851,2012-01-24,445
852,2012-01-25,547
853,2012-01-26,522
854,2012-01-27,534
855,2012-01-28,858
856,2012-01-29,676
857,2012-01-30,584
858,2012-01-31,531
859,2012-02-01,391
860,2012-02-02,393
861,2012-02-03,597
862,2012-02-04,499
863,2012-02-05,662
864,2012-02-06,690
865,2012-02-07,20
866,2012-02-08,699
867,2012-02-09,638
868,2012-02-10,628
869,2012-02-11,736
870,2012-02-12,679
871,2012-02-13,757
872,2012-02-14,764
873,2012-02-15,621
874,2012-02-16,824
875,2012-02-17,810
876,2012-02-18,597
877,2012-02-19,942
878,2012-02-20,965
879,2012-02-21,997
880,2012-02-22,615
881,2012-02-23,850
882,2012-02-24,571
883,2012-02-25,624
884,2012-02-26,675
885,2012-02-27,566
886,2012-02-28,650
887,2012-03-01,563
888,2012-03-02,674
889,2012-03-03,484
890,2012-03-04,624
891,2012-03-05,629
892,2012-03-06,645
893,2012-03-07,526
894,2012-03-08,535
895,2012-03-09,643
896,2012-03-10,606
897,2012-03-11,671
898,2012-03-12,584
899,2012-03-13,713
900,2012-03-14,566
901,2012-03-15,590
902,2012-03-16,747
903,2012-03-17,624
904,2012-03-18,626
905,2012-03-19,555
906,2012-03-20,592
907,2012-03-21,622
908,2012-03-22,311
909,2012-03-23,670
910,2012-03-24,682
911,2012-03-25,586
912,2012-03-26,572
913,2012-03-27,732
914,2012-03-28,510
915,2012-03-29,476
916,2012-03-30,742
917,2012-03-31,710
918,2012-04-01,732
919,2012-04-02,770
920,2012-04-03,741
921,2012-04-04,577
922,2012-04-05,509
923,2012-04-06,632
924,2012-04-07,566
925,2012-04-08,564
926,2012-04-09,459
927,2012-04-10,474
928,2012-04-11,718
929,2012-04-12,373
930,2012-04-13,709
931,2012-04-14,705
932,2012-04-15,670
933,2012-04-16,551
934,2012-04-17,651
935,2012-04-18,604
936,2012-04-19,552
937,2012-04-20,592
938,2012-04-21,643
939,2012-04-23,585
940,2012-04-24,599
941,2012-04-25,689
942,2012-04-26,625
943,2012-04-27,724
944,2012-04-28,717
945,2012-04-29,556
946,2012-04-30,583
947,2012-05-01,494
948,2012-05-02,724
949,2012-05-04,570
950,2012-05-05,458
951,2012-05-06,524
952,2012-05-07,396
953,2012-05-08,791
954,2012-05-09,727
955,2012-05-10,472
956,2012-05-11,423
957,2012-05-12,712
958,2012-05-14,720
959,2012-05-15,762
960,2012-05-16,605
961,2012-05-17,506
962,2012-05-18,645
963,2012-05-19,565
964,2012-05-20,561
965,2012-05-21,561
966,2012-05-22,598
967,2012-05-23,745
968,2012-05-24,637
969,2012-05-25,848
970,2012-05-26,832
971,2012-05-27,570
972,2012-05-28,696
973,2012-05-29,666
974,2012-05-30,707
975,2012-05-31,622
976,2012-06-01,774
977,2012-06-02,903
978,2012-06-03,685
979,2012-06-04,829
980,2012-06-05,699
981,2012-06-06,715
982,2012-06-07,761
983,2012-06-08,846
984,2012-06-09,692
985,2012-06-10,688
986,2012-06-11,504
987,2012-06-12,918
988,2012-06-13,793
989,2012-06-14,264
990,2012-06-15,607
991,2012-06-16,692
992,2012-06-17,728
993,2012-06-18,571
994,2012-06-19,917
995,2012-06-20,779
996,2012-06-21,1011
997,2012-06-22,660
998,2012-06-23,652
999,2012-06-24,731
1000,2012-06-25,558
1001,2012-06-26,662
1002,2012-06-27,696
1003,2012-06-28,498
1004,2012-06-29,595
1005,2012-06-30,680
1006,2012-07-01,698
1007,2012-07-02,674
1008,2012-07-03,679
1009,2012-07-04,525
1010,2012-07-05,776
1011,2012-07-06,550
1012,2012-07-07,613
1013,2012-07-08,563
1014,2012-07-10,597
1015,2012-07-11,694
1016,2012-07-12,470
1017,2012-07-13,645
1018,2012-07-14,577
1019,2012-07-15,561
1020,2012-07-16,695
1021,2012-07-17,517
1022,2012-07-18,612
1023,2012-07-19,556
1024,2012-07-20,769
1025,2012-07-21,487
1026,2012-07-22,834
1027,2012-07-24,744
1028,2012-07-25,1091
1029,2012-07-26,674
1030,2012-07-27,534
1031,2012-07-28,791
1032,2012-07-29,716
1033,2012-07-30,501
1034,2012-07-31,481
1035,2012-08-01,510
1036,2012-08-02,697
1037,2012-08-03,478
1038,2012-08-04,741
1039,2012-08-05,956
1040,2012-08-06,1049
1041,2012-08-07,569
1042,2012-08-08,611
1043,2012-08-09,649
1044,2012-08-10,776
1045,2012-08-11,716
1046,2012-08-12,276
1047,2012-08-13,579
1048,2012-08-14,486
1049,2012-08-15,646
1050,2012-08-16,779
1051,2012-08-17,356
1052,2012-08-18,481
1053,2012-08-19,846
1054,2012-08-20,581
1055,2012-08-21,488
1056,2012-08-22,646
1057,2012-08-23,587
1058,2012-08-24,518
1059,2012-08-25,533
1060,2012-08-27,521
1061,2012-08-28,698
1062,2012-08-29,593
1063,2012-08-30,606
1064,2012-08-31,720
1065,2012-09-01,668
1066,2012-09-02,704
1067,2012-09-04,512
1068,2012-09-05,380
1069,2012-09-06,511
1070,2012-09-07,684
1071,2012-09-08,590
1072,2012-09-09,738
1073,2012-09-10,620
1074,2012-09-11,644
1075,2012-09-12,644
1076,2012-09-13,739
1077,2012-09-15,799
1078,2012-09-16,726
1079,2012-09-17,553
1080,2012-09-18,674
1081,2012-09-19,526
1082,2012-09-20,440
1083,2012-09-21,390
1084,2012-09-22,552
1085,2012-09-24,596
1086,2012-09-25,436
1087,2012-09-26,587
1088,2012-09-27,473
1089,2012-09-28,458
1090,2012-09-29,487
1091,2012-09-30,555
1092,2012-10-01,507
1093,2012-10-02,470
1094,2012-10-03,545
1095,2012-10-04,596
1096,2012-10-05,439
1097,2012-10-06,542
1098,2012-10-07,508
1099,2012-10-08,643
1100,2012-10-09,627
1101,2012-10-10,722
1102,2012-10-11,399
1103,2012-10-12,545
1104,2012-10-13,561
1105,2012-10-16,467
1106,2012-10-17,615
1107,2012-10-18,695
1108,2012-10-19,699
1109,2012-10-20,499
1110,2012-10-21,728
1111,2012-10-22,515
1112,2012-10-23,568
1113,2012-10-24,624
1114,2012-10-25,617
1115,2012-10-26,680
1116,2012-10-27,449
1117,2012-10-28,591
1118,2012-10-29,425
1119,2012-10-30,539
1120,2012-10-31,519
1121,2012-11-01,834
1122,2012-11-02,880
1123,2012-11-03,708
1124,2012-11-04,481
1125,2012-11-05,758
1126,2012-11-06,843
1127,2012-11-07,836
1128,2012-11-08,807
1129,2012-11-09,766
1130,2012-11-10,584
1131,2012-11-11,659
1132,2012-11-12,695
1133,2012-11-13,546
1134,2012-11-14,549
1135,2012-11-15,852
1136,2012-11-16,581
1137,2012-11-17,723
1138,2012-11-18,743
1139,2012-11-19,668
1140,2012-11-20,1084
1141,2012-11-21,919
1142,2012-11-22,542
1143,2012-11-23,719
1144,2012-11-24,573
1145,2012-11-25,816
1146,2012-11-26,564
1147,2012-11-28,623
1148,2012-11-29,476
1149,2012-11-30,701
1150,2012-12-01,598
1151,2012-12-02,628
1152,2012-12-03,607
1153,2012-12-04,543
1154,2012-12-05,416
1155,2012-12-06,630
1156,2012-12-07,624
1157,2012-12-08,510
1158,2012-12-09,893
1159,2012-12-11,683
1160,2012-12-12,427
1161,2012-12-13,620
1162,2012-12-14,841
1163,2012-12-15,654
1164,2012-12-16,717
1165,2012-12-17,655
1166,2012-12-18,719
1167,2012-12-19,1063
1168,2012-12-20,792
1169,2012-12-21,820
1170,2012-12-22,821
1171,2012-12-23,770
1172,2012-12-24,592
1173,2012-12-25,751
1174,2012-12-26,554
1175,2012-12-27,484
1176,2012-12-28,626
1177,2012-12-29,726
1178,2012-12-30,522
